tweet_id,timestamp,name,stage,stage,breed,rating,confidence,retweet_count,favorite_count,text,jpg_url
821153421864615936,2017-01-17 00:33:26+00:00,None,,,,1.3,,10.0,246.0,@imgur for a polar bear tho I'd say 13/10 is appropriate,
821149554670182400,2017-01-17 00:18:04+00:00,Luca,,,German Shepherd,1.2,0.515933,1897.0,8432.0,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg
821107785811234820,2017-01-16 21:32:06+00:00,None,doggo,,Pomeranian,1.1,0.85659,2066.0,9399.0,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg
821044531881721856,2017-01-16 17:20:45+00:00,Flash,,,Old English Sheepdog,1.2,0.14802,2212.0,12406.0,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg
820837357901512704,2017-01-16 03:37:31+00:00,Finn,,,,1.2,,6517.0,0.0,RT @dog_rates: This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5…,
820749716845686786,2017-01-15 21:49:15+00:00,Sunny,,,Golden Retriever,1.3,0.8380120000000001,9603.0,30908.0,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg
820690176645140481,2017-01-15 17:52:40+00:00,None,,,West Highland White Terrier,1.2,0.872064,3139.0,11988.0,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg
820494788566847489,2017-01-15 04:56:16+00:00,None,,,,1.4,,548.0,0.0,"RT @dog_rates: We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t…",
820446719150292993,2017-01-15 01:45:15+00:00,Peaches,,,Golden Retriever,1.3,0.938048,2490.0,0.0,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg
820314633777061888,2017-01-14 17:00:24+00:00,None,,,Gordon Setter,1.4,0.940724,548.0,3285.0,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg
820078625395449857,2017-01-14 01:22:35+00:00,None,,,,1.2,,6111.0,19391.0,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,
820013781606658049,2017-01-13 21:04:55+00:00,Oliver,puppo,,,1.3,,1138.0,0.0,"RT @dog_rates: This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://…",
819952236453363712,2017-01-13 17:00:21+00:00,Oliver,puppo,,American Staffordshire Terrier,1.3,0.925505,1138.0,5214.0,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg
819924195358416896,2017-01-13 15:08:56+00:00,None,doggo,,,1.1,,4745.0,12674.0,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,
819711362133872643,2017-01-13 01:03:12+00:00,Howie,,,Toy Poodle,1.1,0.0220094,3024.0,13116.0,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg
819588359383371776,2017-01-12 16:54:26+00:00,Jazzy,,,Cardigan,1.3,0.5479350000000001,1942.0,9470.0,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg
819347104292290561,2017-01-12 00:55:47+00:00,Anna,,,Rottweiler,1.2,0.909106,1173.0,7086.0,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg
819238181065359361,2017-01-11 17:42:57+00:00,None,pupper,,,1.0,,398.0,2212.0,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",
819227688460238848,2017-01-11 17:01:16+00:00,Finn,,,Border Terrier,1.2,0.4824520000000001,6517.0,22597.0,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg
819015337530290176,2017-01-11 02:57:27+00:00,Bo,doggo,,Standard Poodle,1.4,0.351308,36048.0,0.0,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg
819015331746349057,2017-01-11 02:57:26+00:00,Sunny,doggo,,,1.4,,18551.0,0.0,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,
819006400881917954,2017-01-11 02:21:57+00:00,Sunny,doggo,,,1.4,,18551.0,44522.0,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,
819004803107983360,2017-01-11 02:15:36+00:00,Bo,doggo,,,1.4,,36048.0,85447.0,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,
818646164899774465,2017-01-10 02:30:30+00:00,Seamus,,,,1.1,,20350.0,0.0,RT @dog_rates: This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,
818627210458333184,2017-01-10 01:15:10+00:00,Wafer,,,Labrador Retriever,1.3,0.384188,7352.0,21992.0,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg
818614493328580609,2017-01-10 00:24:38+00:00,Bear,,,Chihuahua,1.2,0.450722,2462.0,9644.0,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg
818588835076603904,2017-01-09 22:42:41+00:00,Chelsea,pupper,,Norwegian Elkhound,1.1,0.372202,5956.0,0.0,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg
818536468981415936,2017-01-09 19:14:36+00:00,Tom,,,Welsh Springer Spaniel,1.1,6.229489999999999e-05,2384.0,10646.0,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg
818307523543449600,2017-01-09 04:04:51+00:00,Moose,,,,1.3,,7838.0,0.0,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i…,
818259473185828864,2017-01-09 00:53:55+00:00,Florence,,,Miniature Schnauzer,1.2,0.367368,2191.0,10796.0,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg
818145370475810820,2017-01-08 17:20:31+00:00,Autumn,,,Golden Retriever,1.1,0.621931,2481.0,12043.0,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg
817908911860748288,2017-01-08 01:40:55+00:00,None,,,,1.2,,774.0,4763.0,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",
817827839487737858,2017-01-07 20:18:46+00:00,Buddy,,,Cocker Spaniel,1.3,0.387608,26343.0,50541.0,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg
817777686764523521,2017-01-07 16:59:28+00:00,Dido,"doggo, pupper","doggo, pupper",Curly-Coated Retriever,1.3,0.733256,2609.0,10551.0,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg
817536400337801217,2017-01-07 01:00:41+00:00,Eugene,,,Pug,1.2,0.971358,2869.0,11548.0,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg
817502432452313088,2017-01-06 22:45:43+00:00,Herschel,pupper,,,0.7,,3296.0,0.0,RT @dog_rates: Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https:/…,
817423860136083457,2017-01-06 17:33:29+00:00,Ken,,,,1.3,,14249.0,33112.0,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,
817415592588222464,2017-01-06 17:00:38+00:00,Strudel,,,Doberman,1.1,0.806163,924.0,5494.0,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg
817181837579653120,2017-01-06 01:31:47+00:00,None,pupper,,Tibetan Mastiff,1.3,0.506312,8216.0,0.0,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg
817171292965273600,2017-01-06 00:49:53+00:00,Tebow,,,Golden Retriever,1.3,0.295483,1970.0,8604.0,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg
817120970343411712,2017-01-05 21:29:55+00:00,None,,,Saluki,1.3,0.568809,2524.0,11980.0,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg
817056546584727552,2017-01-05 17:13:55+00:00,Chloe,,,Kelpie,1.1,0.8644149999999999,1597.0,8437.0,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg
816829038950027264,2017-01-05 02:09:53+00:00,Betty,puppo,,Golden Retriever,1.2,0.245773,4591.0,0.0,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg
816816676327063552,2017-01-05 01:20:46+00:00,Timber,,,Malamute,1.2,0.668164,1975.0,9812.0,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg
816697700272001025,2017-01-04 17:27:59+00:00,Binky,,,Chihuahua,1.2,0.756992,2136.0,9601.0,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg
816450570814898180,2017-01-04 01:05:59+00:00,Moose,,,,1.3,,7838.0,29803.0,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,
816336735214911488,2017-01-03 17:33:39+00:00,Dudley,,,Labrador Retriever,1.1,0.91933,1896.0,8445.0,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg
816091915477250048,2017-01-03 01:20:49+00:00,Comet,,,Pomeranian,1.2,0.967345,2076.0,8773.0,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg
816062466425819140,2017-01-02 23:23:48+00:00,Jack,,,,1.1,,987.0,0.0,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://…",
816014286006976512,2017-01-02 20:12:21+00:00,Larry,,,English Setter,1.1,0.677408,5117.0,0.0,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg
815990720817401858,2017-01-02 18:38:42+00:00,Jack,,,Chihuahua,1.1,0.428756,987.0,4853.0,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg
815966073409433600,2017-01-02 17:00:46+00:00,None,pupper,,,1.3,,8216.0,21963.0,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,
815745968457060357,2017-01-02 02:26:09+00:00,Levi,,,,1.2,,4027.0,0.0,RT @dog_rates: Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets h…,
815736392542261248,2017-01-02 01:48:06+00:00,Akumi,,,Border Collie,1.1,0.5489069999999999,2211.0,9671.0,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg
815639385530101762,2017-01-01 19:22:38+00:00,Titan,,,German Shepherd,1.2,0.8179529999999999,1605.0,8073.0,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg
815390420867969024,2017-01-01 02:53:20+00:00,None,,,,1.3,,3716.0,10159.0,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,
814986499976527872,2016-12-31 00:08:17+00:00,Cooper,pupper,,Dalmatian,1.1,0.999828,1243.0,7526.0,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg
814638523311648768,2016-12-30 01:05:33+00:00,Olivia,,,Golden Retriever,1.2,0.650814,2637.0,11084.0,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg
814578408554463233,2016-12-29 21:06:41+00:00,Beau,,,,0.9,,5690.0,0.0,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/…,
814530161257443328,2016-12-29 17:54:58+00:00,Alf,,,Miniature Poodle,1.2,0.626913,1821.0,8487.0,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg
814153002265309185,2016-12-28 16:56:16+00:00,Oshie,,,Golden Retriever,1.2,0.490068,8456.0,28234.0,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg
813944609378369540,2016-12-28 03:08:11+00:00,Bruce,,,Labrador Retriever,1.1,0.427742,3111.0,0.0,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg
813910438903693312,2016-12-28 00:52:25+00:00,Chubbs,doggo,,Siberian Husky,1.1,0.6993550000000001,1815.0,9166.0,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg
813812741911748608,2016-12-27 18:24:12+00:00,Gary,,,French Bulldog,1.4,0.709146,13635.0,35854.0,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg
813800681631023104,2016-12-27 17:36:16+00:00,Sky,,,Malamute,1.2,0.501159,1712.0,8190.0,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg
813217897535406080,2016-12-26 03:00:30+00:00,Atlas,,,Samoyed,1.3,0.905972,7129.0,18315.0,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg
813202720496779264,2016-12-26 02:00:11+00:00,None,doggo,,Cocker Spaniel,1.1,0.701852,1776.0,9085.0,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg
813187593374461952,2016-12-26 01:00:05+00:00,None,,,Golden Retriever,1.3,0.888181,4239.0,19524.0,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg
813172488309972993,2016-12-26 00:00:03+00:00,Eleanor,,,Golden Retriever,1.2,0.0261931,1889.0,9117.0,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg
813157409116065792,2016-12-25 23:00:08+00:00,Layla,,,Pembroke,1.2,0.07056710000000001,2149.0,7633.0,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg
813142292504645637,2016-12-25 22:00:04+00:00,None,,,Beagle,1.3,0.848735,2335.0,8358.0,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg
813130366689148928,2016-12-25 21:12:41+00:00,None,,,,1.2,,434.0,4420.0,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,
813127251579564032,2016-12-25 21:00:18+00:00,None,doggo,,Norwegian Elkhound,1.1,0.432416,3038.0,11603.0,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg
813112105746448384,2016-12-25 20:00:07+00:00,Toby,,,Pembroke,1.2,0.140682,2668.0,10126.0,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg
813096984823349248,2016-12-25 19:00:02+00:00,Rocky,doggo,,Great Dane,1.1,0.128056,3541.0,10399.0,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg
813081950185472002,2016-12-25 18:00:17+00:00,Baron,,,Doberman,1.1,0.909951,2724.0,9745.0,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg
813066809284972545,2016-12-25 17:00:08+00:00,Tyr,,,Toy Terrier,1.2,0.7764,1904.0,7800.0,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg
813051746834595840,2016-12-25 16:00:16+00:00,Bauer,,,Golden Retriever,1.3,0.914804,7188.0,20603.0,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg
812781120811126785,2016-12-24 22:04:54+00:00,Swagger,,,Bull Mastiff,1.0,0.989316,1858.0,7418.0,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg
812747805718642688,2016-12-24 19:52:31+00:00,Sammy,,,,1.0,,,,"RT @dog_rates: Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.c…",
812709060537683968,2016-12-24 17:18:34+00:00,Brandi,,,Irish Setter,1.2,0.326873,1409.0,6509.0,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg
812503143955202048,2016-12-24 03:40:19+00:00,None,,,,1.3,,1191.0,5959.0,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",
812466873996607488,2016-12-24 01:16:12+00:00,Mary,,,Great Dane,1.2,0.0782055,1881.0,7840.0,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg
812372279581671427,2016-12-23 19:00:19+00:00,Moe,,,Golden Retriever,1.3,0.7848729999999999,3582.0,13435.0,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg
811985624773361665,2016-12-22 17:23:53+00:00,Ted,,,Staffordshire Bullterrier,1.1,0.6105729999999999,1370.0,7147.0,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg
811744202451197953,2016-12-22 01:24:33+00:00,Halo,,,Pekinese,1.3,0.386082,1552.0,7414.0,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg
811647686436880384,2016-12-21 19:01:02+00:00,None,,,,1.1,,721.0,5520.0,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,
811627233043480576,2016-12-21 17:39:46+00:00,Augie,,,Beagle,1.0,0.39628,2992.0,12525.0,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg
811386762094317568,2016-12-21 01:44:13+00:00,Craig,pupper,,Pembroke,1.1,0.804177,6242.0,20573.0,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg
810984652412424192,2016-12-19 23:06:23+00:00,Sam,,,Golden Retriever,3.4285714285714284,0.8713420000000001,1393.0,5226.0,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg
810896069567610880,2016-12-19 17:14:23+00:00,Hunter,,,Flat-Coated Retriever,1.1,0.8208040000000001,1721.0,8862.0,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg
810657578271330305,2016-12-19 01:26:42+00:00,Pavlov,,,Malamute,1.1,0.753521,2570.0,10786.0,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg
810284430598270976,2016-12-18 00:43:57+00:00,Phil,,,Malamute,1.3,0.620768,10983.0,34618.0,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg
810254108431155201,2016-12-17 22:43:27+00:00,Gus,,,Staffordshire Bullterrier,1.2,0.292556,3305.0,14479.0,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg
809920764300447744,2016-12-17 00:38:52+00:00,None,,,Norwich Terrier,1.0,0.397163,3854.0,15318.0,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg
809808892968534016,2016-12-16 17:14:20+00:00,Maximus,,,Labrador Retriever,1.2,0.8616510000000001,4794.0,0.0,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg
809448704142938112,2016-12-15 17:23:04+00:00,None,,,Greater Swiss Mountain Dog,1.2,0.375415,1429.0,6840.0,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg
809220051211603969,2016-12-15 02:14:29+00:00,Kyro,,,Pomeranian,1.2,0.8195110000000001,5467.0,19595.0,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg
809084759137812480,2016-12-14 17:16:53+00:00,Wallace,,,Vizsla,1.1,0.911412,3452.0,13020.0,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg
808838249661788160,2016-12-14 00:57:20+00:00,Ito,,,Rottweiler,1.3,0.36953,2976.0,9971.0,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg
